product_code,product_section,product_chapter,world_export_value,pci_final,ubiquity,product_name,product_name_short,natural_resource,demand_growth,density,opportunity_gain,world_market_size,density_n,pci_n,opportunity_gain_n,world_market_n,demand_growth_n,opportunity_score,distance,opportunity_type,positive_years_last6,residual_code,eligible,density_pct,pci_pct,opportunity_gain_pct,world_market_pct,demand_growth_pct,feasibility_score,transformation_score,absolute_classification,relative_category
2606,Minerals,26,7963191317,-2.9424755712298,9,Aluminium ores and concentrates,Aluminum ore,TRUE,0.124233252971951,0.141876735275205,4.0749557864048,7963191317,1,0.00344180866643921,0,0.742893238849956,0.743697575080282,0.499519533559634,0.858123264724795,Low-value extensions,6,FALSE,TRUE,1,0.000879507475813544,0,0.671064204045734,0.960387323943662,0.663277078920312,0.413409005041684,Low-value extensions,Incremental extensions
4805,Wood and paper,48,15742340562,0.171469742454613,32,"Other uncoated paper and paperboard, in rolls or sheets, not further worked or processed than as specified in note 3 to this chapter",Other uncoated paper and paperboard,FALSE,0.0236283943438935,0.0647786832279511,94.4847771436498,15742340562,0.370539097938635,0.498423934389883,0.62219451390901,0.778207313542941,0.65450267214131,0.52200456922622,0.935221316772049,Long shots,6,FALSE,TRUE,0.715919085312225,0.506596306068602,0.671943711521548,0.802110817941952,0.482394366197183,0.663191063708549,0.627395109442937,Long shots,Middle-range candidates
3503,Chemicals,35,2549866103,-0.462116043967881,27,"Gelatin (including gelatin in rectangular (including square) sheets, whether or not surface-worked or colored) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 3501",Gelatin,FALSE,0.0859797323919374,0.0690503454239689,87.6034542466566,2549866103,0.405414743532881,0.397711298874618,0.574837697020415,0.683885377290228,0.70978252264904,0.495657314353172,0.930949654576031,Long shots,6,FALSE,TRUE,0.796833773087071,0.284080914687775,0.586631486367634,0.430079155672823,0.911091549295775,0.663140817198707,0.565207659766869,Long shots,Incremental extensions
2301,Foodstuffs,23,8539863930,-1.54067342730946,54,"Flours, meals and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption; greaves (cracklings)","Flours of fish, for animal feed",FALSE,0.0646023058944447,0.0975462895883823,38.5068254779545,8539863930,0.638067608845589,0.226267496064394,0.236957889133086,0.746515989497028,0.690829586304501,0.471016672518825,0.902453710411618,Long shots,6,FALSE,TRUE,0.984168865435356,0.0518909410729991,0.0800351802990326,0.686015831134565,0.824823943661972,0.662957328403136,0.432702271235151,Long shots,Incremental extensions
0403,Animal products,4,5125158882,-0.368779931877927,46,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavored or containing added fruit, nuts or cocoa",Fermented milk products,FALSE,0.0326669030209543,0.0746770655312567,75.207954850218,5125158882,0.451353651460274,0.412547688892779,0.489532675886132,0.720059425881163,0.662516091325607,0.497274787132194,0.925322934468743,Long shots,6,FALSE,TRUE,0.877748460861917,0.312225153913808,0.418645558487247,0.576077396657872,0.567781690140845,0.662890745970989,0.532151959691305,Long shots,Incremental extensions
4818,Wood and paper,48,30687863025,-0.18759726908052,51,"Toilet paper and similar paper, cellulose wadding or webs of cellulose fibers, of a kind used for household or sanitary purposes, in rolls of a width not exceeding 36 cm, or cut to size or shape; handkerchiefs, cleansing tissues, towels, tablecloths",Toilet paper,FALSE,0.0328455405336783,0.0676553030360052,80.2005064045649,30687863025,0.394025031126097,0.441347866976055,0.523891091165465,0.812795400421069,0.662674468921142,0.500570932805462,0.932344696963995,Long shots,6,FALSE,TRUE,0.77660510114336,0.364995602462621,0.489006156552331,0.890941072999121,0.570422535211268,0.662539175244961,0.572037855983748,Long shots,Incremental extensions
1101,Vegetable products,11,6502297668,-1.19769667325863,62,Wheat or meslin flour,Wheat or meslin flour,FALSE,0.0708734222500127,0.0878244002051293,45.1431407370692,6502297668,0.558694017705147,0.280785911030693,0.282628579383387,0.732391404512069,0.696389472996672,0.465143187582026,0.912175599794871,Long shots,6,FALSE,TRUE,0.96042216358839,0.101143359718558,0.124890061565523,0.627968337730871,0.852112676056338,0.662124196365528,0.449679165582767,Long shots,Incremental extensions
3208,Chemicals,32,15623197427,0.348446891884779,44,"Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a nonaqueous medium; solutions as defined in note 4 to this chapter","Paints and varnishes, nonaqueous",FALSE,0.0240301690725846,0.0612102049550931,103.86687123655,15623197427,0.341404541448896,0.526555618412866,0.686761475616792,0.777813659257587,0.654858880165631,0.53175004317601,0.938789795044907,Long shots,6,FALSE,TRUE,0.662269129287599,0.574318381706245,0.765171503957784,0.801231310466139,0.490316901408451,0.661212868680863,0.658310494010678,Long shots,Middle-range candidates
0407,Animal products,4,5221902704,-0.524822582763022,46,"Birds eggs, in shell, fresh, preserved or cooked","Eggs, in shell",FALSE,0.0547345745187002,0.0740691066039376,68.6745998697766,5221902704,0.446390019245909,0.387743681353148,0.444570551581205,0.721028407357654,0.682080989524088,0.482397477078771,0.925930893396062,Long shots,6,FALSE,TRUE,0.868073878627968,0.266490765171504,0.348284960422164,0.581354441512753,0.767605633802817,0.661149305684591,0.518932946845541,Long shots,Incremental extensions
3921,Plastics and rubber,39,30275713710,0.703186025302019,38,"Other plates, sheets, film, foil and strip, of plastics","Other plastic plates, sheets etc.",FALSE,0.0286119976261796,0.0580503598437089,109.907936720195,30275713710,0.315606237842378,0.58294374108301,0.728335695603767,0.812094772610234,0.658921067208026,0.548966841618165,0.941949640156291,Long shots,6,FALSE,TRUE,0.577836411609499,0.706244503078276,0.821459982409851,0.890061565523307,0.534330985915493,0.660513133771848,0.7041367045722,Long shots,Middle-range candidates
4418,Wood and paper,44,14491873155,-0.213157851583574,43,"Builders' joinery and carpentry of wood, including cellular wood panels and assembled flooring panels; shingles and shakes",Wood carpentry for construction,FALSE,0.0193940269631507,0.0714583137139498,76.6781498684012,14491873155,0.425074408747477,0.437284843965827,0.499650462438053,0.77391868799862,0.650748539461401,0.500494069286687,0.92854168628605,Long shots,6,FALSE,TRUE,0.834652594547054,0.354441512752858,0.451187335092348,0.788038698328936,0.434859154929577,0.660460409776159,0.550082221561559,Long shots,Incremental extensions
1702,Foodstuffs,17,10185777841,0.0388491574557698,22,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavoring or coloring matter; artificial honey, whether or not mixed with natural honey; caramel",Other sugars,FALSE,0.119452435998976,0.062087674568646,88.0125991790181,10185777841,0.348568572183938,0.477343018553328,0.577653405850357,0.755648479314402,0.739458967604573,0.506376180764679,0.937912325431354,Long shots,6,FALSE,TRUE,0.671064204045734,0.451187335092348,0.591029023746702,0.722955145118734,0.955105633802817,0.65967063374088,0.618685585367969,Long shots,Middle-range candidates
4804,Wood and paper,48,13023089116,-0.256434606500669,28,"Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading 4802 or 4803",Uncoated kraft paper and paperboard,FALSE,-0.0208547243924526,0.0759812859478037,78.0508304965666,13023089116,0.462001855118952,0.430405718616664,0.509097161296344,0.768381380241405,0.615064542490139,0.509466103478222,0.924018714052196,Long shots,6,FALSE,TRUE,0.889182058047494,0.341248900615655,0.466138962181179,0.766930518909411,0.169014084507042,0.659293668784917,0.53479938558351,Long shots,Incremental extensions
4415,Wood and paper,44,4908242657,0.19986866006838,51,"Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums, of wood; pallets, box-pallets and other load boards, of wood; pallet collars of wood",Packing boxes,FALSE,0.060264342436289,0.0645202409930662,87.2667768017056,4908242657,0.368429066906959,0.502938129468047,0.57252070472842,0.717818599888065,0.686983606747654,0.509669067393704,0.935479759006934,Long shots,6,FALSE,TRUE,0.713280562884784,0.518909410729991,0.58311345646438,0.565523306948109,0.801056338028169,0.658601676019176,0.616429292553916,Long shots,Middle-range candidates
1006,Vegetable products,10,31350178319,-1.71377203952005,25,Rice,Rice,FALSE,0.0444497668794108,0.0967883583714709,28.3097773646656,31350178319,0.631879539824012,0.198752331088553,0.166782466829299,0.813901819914566,0.672962618586121,0.452888858926471,0.903211641628529,Long shots,6,FALSE,TRUE,0.979771328056288,0.0378188214599824,0.0378188214599824,0.892700087950748,0.675176056338028,0.658018924895017,0.42253079824594,Long shots,Incremental extensions
0703,Vegetable products,7,8355347432,-2.18282010416736,37,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled","Onions, shallots, garlic",FALSE,0.0813717220943997,0.0921312554758558,36.4780962035263,8355347432,0.593856994353347,0.124194050605813,0.222996306134618,0.745384148413319,0.705697123227624,0.428605849066143,0.907868744524144,Long shots,6,FALSE,TRUE,0.975373790677221,0.0140721196130167,0.0668425681618294,0.683377308707124,0.897887323943662,0.657950561769916,0.422902188858746,Long shots,Incremental extensions
1519,Fats and oils,15,11728467542,-1.03494199684788,25,Stearic acid,Stearic acid,FALSE,0.0576438761919738,0.0778729713004026,55.362920800314,11728467542,0.477446369433443,0.306656839253868,0.352960441489185,0.76295595917494,0.684660336922479,0.459124157022751,0.922127028699597,Long shots,6,FALSE,TRUE,0.905013192612137,0.129287598944591,0.20844327176781,0.750219876868953,0.788732394366197,0.657061454036444,0.471045622901879,Long shots,Incremental extensions
9406,Other manufactures,94,11116576445,0.144338160007411,41,Prefabricated buildings:,Prefabricated buildings,FALSE,0.0553940286984027,0.0613090262462219,93.7915789425898,11116576445,0.342211360005332,0.494111190587049,0.617423968947453,0.760179555341956,0.682665652654213,0.511071088237736,0.938690973753778,Long shots,6,FALSE,TRUE,0.66490765171504,0.491644678979771,0.661389621811785,0.742304309586632,0.773767605633803,0.657016162498297,0.630674913597681,Long shots,Middle-range candidates
2007,Foodstuffs,20,4076917154,-0.526341028588735,49,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter","Jams, jellies and marmalades",FALSE,0.0436526762093947,0.0769630168954088,65.3909030395247,4076917154,0.470017119207367,0.387502314383952,0.421972363436909,0.708202792261171,0.672255928810744,0.48382191511314,0.923036983104591,Long shots,6,FALSE,TRUE,0.901495162708883,0.264731750219877,0.310466138962181,0.519788918205805,0.670774647887324,0.656083621341063,0.501466207093042,Long shots,Incremental extensions
2009,Foodstuffs,20,16023454664,-0.749459435680335,62,"Fruit juices (including grape must) and vegetable juices, not fortified with vitamins or minerals, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter",Fruit juices,FALSE,0.0280904760008063,0.0862627222621554,43.7180653688588,16023454664,0.545943822588529,0.352036173426082,0.272821303329785,0.779124443438846,0.658458693209493,0.477411955593297,0.913737277737845,Long shots,6,FALSE,TRUE,0.950747581354442,0.200527704485488,0.109938434476693,0.807387862796834,0.53080985915493,0.655763483716724,0.459149587498606,Long shots,Incremental extensions
7112,Precious metals,71,21578590546,-0.164905354168314,36,"Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, of a kind used principally for the recovery of precious metal",Scrap of precious metal,TRUE,0.0681171430736405,0.0677466978575087,62.3840544822776,21578590546,0.394771216863087,0.444954896370765,0.401279427112194,0.794547473364655,0.69394579326826,0.478513862080502,0.932253302142491,Long shots,6,FALSE,TRUE,0.7792436235708,0.368513632365875,0.27792436235708,0.846965699208443,0.842429577464789,0.655527038661167,0.543785613859056,Long shots,Incremental extensions
3105,Chemicals,31,29247248299,-1.39684911436804,36,"Mineral or chemical fertilizers containing two or three of the fertilizing elements nitrogen, phosphorus and potassium; other fertilizers; goods of this chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg",Mixed fertilizers,FALSE,0.0519408720469703,0.0811737074939322,46.3946591474764,29247248299,0.504394967052645,0.249129318279963,0.291241447734654,0.810303981241792,0.679604130809664,0.446059668790493,0.918826292506068,Long shots,6,FALSE,TRUE,0.925241864555849,0.0668425681618294,0.132805628847845,0.880386983289358,0.745598591549296,0.655166719313241,0.447163201283338,Long shots,Incremental extensions
7402,Metals,74,11179559613,-1.77392860250277,16,Unrefined copper; copper anodes for electrolytic refining,Unrefined copper,TRUE,0.0940177447210098,0.0860893688700545,33.031767171986,11179559613,0.544528492633106,0.189190049024526,0.199278893752208,0.760472302483446,0.716908915343099,0.425476385210815,0.913910631129945,Long shots,6,FALSE,TRUE,0.949868073878628,0.0334212840809147,0.0518909410729991,0.744063324538259,0.92693661971831,0.654830865138058,0.427566133387838,Long shots,Incremental extensions
2101,Foodstuffs,21,10031752920,-0.328113746003977,38,"Extracts, essences and concentrates, of coffee, tea or mate and preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates",Coffee extracts,FALSE,0.0441601919745254,0.0693507593727615,76.039984176425,10031752920,0.407867449278065,0.419011847091221,0.495258647626877,0.7548589506594,0.672705885403578,0.489314782151801,0.930649240627239,Long shots,6,FALSE,TRUE,0.802990325417766,0.321899736147757,0.437994722955145,0.715039577836412,0.673415492957747,0.654324838653734,0.545661690016971,Long shots,Incremental extensions
7610,Metals,76,18257899142,0.371783718745447,43,"Aluminum structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balus","Aluminum structures (bridges, towers etc)",FALSE,0.0684076883479883,0.0582803229282191,96.9339504395936,18257899142,0.317483753120299,0.530265160811177,0.639049565334533,0.785888766897906,0.694203386767204,0.519504732228316,0.941719677071781,Long shots,6,FALSE,TRUE,0.586631486367634,0.582233948988566,0.70976253298153,0.825857519788918,0.84419014084507,0.65411998154273,0.66577345559726,Long shots,Middle-range candidates
2613,Minerals,26,8222216364,-0.588499487249197,14,Molybdenum ores and concentrates,Molybdenum ore,TRUE,0.14336589533672,0.0736641664949255,48.1510818207929,8222216364,0.443083917995214,0.377621817811248,0.303329034404299,0.744551877614591,0.760660316263596,0.460671852019815,0.926335833505074,Long shots,6,FALSE,TRUE,0.859278803869833,0.245382585751979,0.147757255936675,0.67985927880387,0.972711267605634,0.653867432829165,0.490630845318171,Long shots,Incremental extensions
0804,Vegetable products,8,15326822709,-1.80551252939328,59,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried","Avocados, pineapples, mangos, etc.",FALSE,0.0480599559721744,0.0997651665175444,29.5769809843502,15326822709,0.65618345271331,0.184169575735462,0.175503279771268,0.776821251602969,0.676163363262984,0.456105719824373,0.900234833482456,Long shots,6,FALSE,TRUE,0.985927880386983,0.0307827616534741,0.040457343887423,0.796833773087071,0.703345070422535,0.653667840375587,0.415849018915604,Long shots,Incremental extensions
0709,Vegetable products,7,16848773882,-0.975233547268114,43,"Other vegetables, fresh or chilled",Other vegetables,FALSE,0.0497813412763237,0.0768635178278406,54.3697434259812,16848773882,0.469204766999203,0.316147890739829,0.34612545935592,0.7817268832914,0.677689520122782,0.458425373347281,0.923136482172159,Long shots,6,FALSE,TRUE,0.897977132805629,0.139841688654354,0.197889182058047,0.817941952506596,0.721830985915493,0.653625490851884,0.469896379154434,Long shots,Incremental extensions
1108,Vegetable products,11,6029961983,-0.679342333730956,31,Starches; inulin,Starches,FALSE,0.0485785754908452,0.0712253321044386,80.0662962863474,6029961983,0.42317224896273,0.363181748789898,0.522967465855599,0.728483681686357,0.676623164293083,0.484009902103494,0.928774667895561,Long shots,6,FALSE,TRUE,0.831134564643799,0.218997361477573,0.484608619173263,0.612137203166227,0.709507042253521,0.6532726039615,0.526799428939512,Long shots,Incremental extensions
2702,Minerals,27,8709524818,-1.44048407387763,9,"Lignite, whether or not agglomerated, excluding jet",Lignite,TRUE,0.143509388388952,0.0864314268127696,15.1677877866582,8709524818,0.547321197448095,0.242193253950575,0.0763401487875952,0.747535328503894,0.760787535257199,0.418211048728105,0.91356857318723,Long shots,6,FALSE,TRUE,0.951627088830255,0.0633245382585752,0.00879507475813545,0.690413368513632,0.973591549295775,0.653031978148575,0.425503394155611,Long shots,Incremental extensions
7408,Metals,74,24911424697,-0.521627227846243,24,Copper wire,Copper wire,FALSE,0.0473923928751066,0.0675493015259772,78.1924799526685,24911424697,0.393159590244644,0.3882516040717,0.51007198364597,0.801989586802497,0.675571510876722,0.484439264100667,0.932450698474023,Long shots,6,FALSE,TRUE,0.773966578715919,0.267370272647318,0.468777484608619,0.86103781882146,0.693661971830986,0.652875432011595,0.546367076690574,Long shots,Incremental extensions
5601,Textiles and apparel,56,3116491970,-0.0956021725861431,36,"Wadding of textile materials and articles thereof; textile fibers, not exceeding 5 mm in length (flock), textile dust and mill neps",Wadding of textile materials,FALSE,0.0639006589684057,0.0669196287017083,85.9592738742501,3116491970,0.388018676648994,0.455971093729206,0.563522554569841,0.694283211833594,0.690207515657826,0.50095289392256,0.933080371298292,Long shots,6,FALSE,TRUE,0.758135444151275,0.391380826737027,0.558487247141601,0.467897977132806,0.822183098591549,0.650556040729867,0.575578028416763,Long shots,Incremental extensions
2208,Foodstuffs,22,36883536921,-0.497724642660789,57,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80 percent vol.; spirits, liqueurs and other spirituous beverages",Spirits < 80% alcohol,FALSE,0.0406171166050167,0.0738563013028997,47.3333416255061,36883536921,0.444652587323859,0.392051077483577,0.297701399533749,0.822324322378462,0.669564642843344,0.462370351363175,0.9261436986971,Long shots,6,FALSE,TRUE,0.863676341248901,0.273526824978012,0.139841688654354,0.909410729991205,0.64612676056338,0.649397196724764,0.488491304024676,Long shots,Incremental extensions
1205,Vegetable products,12,13462336596,-0.163116598844597,19,"Rape or colza seeds, whether or not broken",Rape or colza seeds,FALSE,0.067683365963046,0.067478044860148,65.1063326796222,13462336596,0.392577820874865,0.445239230815767,0.420013968717238,0.77010023331346,0.693561212366261,0.479080983321564,0.932521955139852,Long shots,6,FALSE,TRUE,0.771328056288478,0.372911169744943,0.306068601583113,0.775725593667546,0.838028169014084,0.648886370111611,0.542597891659544,Long shots,Incremental extensions
0701,Vegetable products,7,5694775171,-0.62772327530776,33,"Potatoes, fresh or chilled",Potatoes,FALSE,0.0716109522452306,0.0708236942796193,69.4229419019747,5694775171,0.419893108948171,0.371386938249672,0.449720592804285,0.725520223702337,0.697043357085723,0.472009799333941,0.929176305720381,Long shots,6,FALSE,TRUE,0.825857519788918,0.23570800351803,0.361477572559367,0.602462620932278,0.856514084507042,0.648404266850001,0.513443844686412,Long shots,Incremental extensions
8606,Transport equipment,86,3642251011,-0.102785792002555,26,"Railway or tramway freight cars, not self-propelled","Railway cars, not self-propelled",FALSE,0.0768247577777419,0.0655598424824675,86.4361992953618,3642251011,0.376916810422215,0.454829210089344,0.566804724317605,0.702361060953828,0.701665846344759,0.499391821763491,0.934440157517533,Long shots,6,FALSE,TRUE,0.73438874230431,0.38698328935796,0.565523306948109,0.499560246262093,0.881161971830986,0.648142582407373,0.5791452209298,Long shots,Middle-range candidates
2005,Foodstuffs,20,12937955299,-0.784470635342321,45,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 2006","Other vegetables, prepared or preserved",FALSE,0.0378087770999966,0.0735000322513037,68.0553082355856,12937955299,0.441743857042883,0.346470912547331,0.440308626808885,0.768041537409149,0.667074807133758,0.472801437917909,0.926499967748696,Long shots,6,FALSE,TRUE,0.857519788918206,0.19349164467898,0.340369393139842,0.766051011433597,0.617957746478873,0.647239925923173,0.495920664709453,Long shots,Incremental extensions
7306,Metals,73,26393692161,-0.560607890813552,47,"Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel","Other tubes, pipes and hollow profiles of iron or steel",FALSE,0.0146614250686929,0.0732969085017483,69.8330181294958,26393692161,0.440085469376397,0.382055370845357,0.45254271074698,0.804984494116393,0.64655267882026,0.48520601643614,0.926703091498252,Long shots,6,FALSE,TRUE,0.854881266490765,0.255936675461741,0.366754617414248,0.871591908531222,0.391725352112676,0.647176053241171,0.508521699679166,Long shots,Incremental extensions
6809,Stone and glass,68,2712512292,-0.546804264876658,38,Articles of plaster or of compositions based on plaster,Plaster articles,FALSE,0.067145589198329,0.0714750335584547,74.3263370713746,2712512292,0.425210916585547,0.38424954814157,0.483465439637611,0.687089408787483,0.693084426781689,0.479596679324773,0.928524966441545,Long shots,6,FALSE,TRUE,0.835532102022867,0.259454705364996,0.408091468777485,0.443271767810026,0.836267605633803,0.645851914477189,0.51669624165397,Long shots,Incremental extensions
4410,Wood and paper,44,9700400797,0.193551881625791,31,"Particle board, oriented strand board (OSB) and similar board (for example, waferboard) of wood or other ligneous materials, whether or not agglomerated with resins or other organic binding substances",Particle board and similar board,FALSE,0.0210620155221499,0.0624784296661978,102.835216337362,9700400797,0.351758861038957,0.50193403591268,0.679661693658527,0.753118536103937,0.652227355491283,0.525066038233032,0.937521570333802,Long shots,6,FALSE,TRUE,0.675461741424802,0.516270888302551,0.758135444151275,0.70976253298153,0.456866197183099,0.645554693596938,0.629943435901247,Long shots,Middle-range candidates
4703,Wood and paper,47,33722174485,-0.19045310542581,13,"Chemical woodpulp, soda or sulfate, other than dissolving grades","Chemical woodpulp, soda or sulfate",FALSE,-0.0174539743011365,0.0805725854404267,47.7420497300808,33722174485,0.499487153949706,0.440893912971565,0.300514102143255,0.817681077982034,0.618079601389392,0.488722870491082,0.919427414559573,Long shots,6,FALSE,TRUE,0.922603342128408,0.364116094986807,0.140721196130167,0.899736147757256,0.183098591549296,0.645310738662405,0.483349436991341,Long shots,Incremental extensions
2302,Foodstuffs,23,3208520239,-2.14541667632473,59,"Bran, sharps (middlings) and other residues, whether or not in the form of pellets, derived from the sifting, milling or other working of cereals or of leguminous plants",Cereal residues,FALSE,0.10350319360049,0.104302845252153,32.338467103069,3208520239,0.693230969138246,0.130139571916522,0.194507647742681,0.695791162546109,0.725318585648047,0.456178236545468,0.895697154747847,Low-value extensions,6,FALSE,TRUE,0.98768689533861,0.0158311345646438,0.0492524186455585,0.47141600703606,0.944542253521127,0.645201806706554,0.405579994921154,Low-value extensions,Incremental extensions
3920,Plastics and rubber,39,61062866693,0.164152933558731,41,"Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials","Other plates of plastics, noncellular and not reinforced",FALSE,0.0179342126897002,0.0622232320400372,92.1018307371358,61062866693,0.349675320356651,0.497260879404659,0.605795231631771,0.848446934382779,0.649454287929169,0.517650750533542,0.937776767959963,Long shots,6,FALSE,TRUE,0.673702726473175,0.503957783641161,0.635883905013193,0.947229551451187,0.419894366197183,0.644540008299578,0.615296384728777,Long shots,Middle-range candidates
3304,Chemicals,33,65861390842,0.399233243445428,36,"Beauty or make-up preparations and preparations for the care of the skin (other than medicaments), including sunscreen or sun tan preparations; manicure or pedicure preparations",Make-up preparations,FALSE,0.0470484052764386,0.0595267708507491,85.1239779859625,65861390842,0.327660277855416,0.534628443630045,0.557774102561185,0.852366759644876,0.675266536137989,0.51265635824743,0.940473229149251,Long shots,6,FALSE,TRUE,0.617414248021108,0.591029023746702,0.547933157431838,0.956024626209323,0.691021126760563,0.644256026484324,0.633350133784236,Long shots,Middle-range candidates
1007,Vegetable products,10,2517961595,-2.14065598027958,11,Grain sorghum,Grain sorghum,FALSE,0.164952239106446,0.120264425102393,18.4169613725035,2517961595,0.823548015860764,0.130896315921624,0.0987007502079074,0.683232949335964,0.7797984758277,0.487009177089621,0.879735574897607,Low-value extensions,6,FALSE,TRUE,0.996481970096746,0.0167106420404573,0.0158311345646438,0.423922603342128,0.983274647887324,0.643841976662083,0.39881119390043,Low-value extensions,Incremental extensions
1103,Vegetable products,11,1474802319,-0.94625107545867,49,"Cereal groats, meal and pellets",Cereal meals,FALSE,0.0749533308684549,0.081876962910712,59.9028545462516,1474802319,0.510136639861116,0.320754845602496,0.384203970431369,0.655515063653272,0.700006664633184,0.471129502266934,0.918123037089288,Long shots,6,FALSE,TRUE,0.927880386983289,0.147757255936675,0.258575197889182,0.315743183817062,0.873239436619718,0.643788323609201,0.459839335042799,Long shots,Incremental extensions
0805,Vegetable products,8,15047473670,-1.24395018645797,34,"Citrus fruit, fresh or dried",Citrus fruit,FALSE,0.0236579139144144,0.0902813574689003,43.8652165047554,15047473670,0.578753649492363,0.273433610338392,0.273833987882148,0.775868126708805,0.654528843792097,0.468728674533445,0.9097186425311,Long shots,6,FALSE,TRUE,0.970976253298153,0.088830255057168,0.110817941952507,0.794195250659631,0.483274647887324,0.643182346055223,0.424844615184511,Long shots,Incremental extensions
7214,Metals,72,19568662363,-1.33859172501176,54,"Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling","Other bars of iron, not further worked than forged",FALSE,0.030088480772285,0.087262047619664,41.4018104991685,19568662363,0.554102734834517,0.258389714182212,0.256880987873992,0.789481276288361,0.660230097136638,0.454880720654932,0.912737952380336,Long shots,6,FALSE,TRUE,0.956904133685136,0.0765171503957784,0.0967458223394899,0.834652594547054,0.549295774647887,0.642836349672353,0.424762471044384,Long shots,Incremental extensions
9403,Other manufactures,94,98728202246,0.369377934488442,36,Other furniture and parts thereof,Other furniture and parts,FALSE,0.0366749757214255,0.0581796867585239,96.6853712809255,98728202246,0.316662117132434,0.52988274555156,0.637338859722315,0.873342953958361,0.666069594211711,0.524711454145712,0.941820313241476,Long shots,6,FALSE,TRUE,0.582233948988566,0.580474934036939,0.702726473175022,0.976253298153034,0.607394366197183,0.641961952011099,0.653747352187001,Long shots,Middle-range candidates
1516,Fats and oils,15,5605587860,-1.1256700348464,32,"Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinized, whether or not refined, but not further prepared","Vegetable fats, hydrogenated",FALSE,0.0749712870885984,0.0781141919129035,49.9389123578938,5605587860,0.479415795901541,0.292235019797415,0.315632767950987,0.724702293387898,0.700022584374384,0.446453324881319,0.921885808087097,Long shots,6,FALSE,TRUE,0.905892700087951,0.11169744942832,0.161829375549692,0.599824098504837,0.874119718309859,0.641369755472147,0.447834135419376,Long shots,Incremental extensions
1515,Fats and oils,15,4886431121,-1.09092963661889,52,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified",Other vegetable fats and oils,FALSE,0.0431841049327437,0.081777864327252,58.1432935812577,4886431121,0.509327557373539,0.297757235003818,0.372094786242389,0.717587822313561,0.671840499873108,0.466065743298838,0.918222135672748,Long shots,6,FALSE,TRUE,0.927000879507476,0.118733509234829,0.234828496042216,0.562005277044855,0.667253521126761,0.639460620362456,0.449003276475033,Long shots,Incremental extensions
8537,Machinery and electrical,85,85493052607,0.974762619073259,39,"Boards, panels, consoles,desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536,for electric control or the distribution of electricity, including those incorporating instruments or apparatus of chapter 90, and numeri",Electrical boards,FALSE,0.0589312254141541,0.054709916375663,89.7696018042874,85493052607,0.288333453344628,0.626112630109699,0.589744983711644,0.865884743810255,0.685801683279771,0.530562505649376,0.945290083624337,Long shots,6,FALSE,TRUE,0.497801231310466,0.822339489885664,0.605101143359719,0.970976253298153,0.793133802816901,0.639427716253546,0.698838446244751,Long shots,Middle-range candidates
0302,Animal products,3,23534055356,-1.19635200371756,52,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish, excluding fillets",FALSE,0.0384399279579271,0.0820994629760517,36.6154522175948,23534055356,0.51195322391374,0.280999655114414,0.223941581295246,0.799042378576722,0.667634376922739,0.440889533957408,0.917900537023948,Long shots,6,FALSE,TRUE,0.931398416886544,0.102022867194371,0.0686015831134565,0.853122251539138,0.625880281690141,0.639193129312374,0.428507113481239,Long shots,Incremental extensions
